,id,organization_id,name,type,age,gender,size,contact,url
2127,70487322,TX1633,Madison,Dog,Young,Female,Small,"{'email': 'adopt@sanantoniopetsalive.org', 'phone': None, 'address': {'address1': '4710 Highway 151, Building One', 'address2': None, 'city': 'San Antonio', 'state': 'TX', 'postcode': '78227', 'country': 'US'}}",https://www.petfinder.com/dog/madison-70487322/tx/san-antonio/san-antonio-pets-alive-tx1633/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2128,70487321,IL496,Essence,Dog,Adult,Female,Medium,"{'email': 'adopt@onetail.org', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60647', 'country': 'US'}}",https://www.petfinder.com/dog/essence-70487321/il/chicago/one-tail-at-a-time-il496/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2129,70487320,IL496,Short Skirt &amp; Long Jacket - We&#39;re a bonded pair!,Small & Furry,Young,Female,Medium,"{'email': 'adopt@onetail.org', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60647', 'country': 'US'}}",https://www.petfinder.com/small-furry/short-skirt-and-amp-long-jacket-we-and-number-39re-a-bonded-pair-70487320/il/chicago/one-tail-at-a-time-il496/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2130,70487133,IL913,Sleepy ,Dog,Baby,Female,Small,"{'email': 'adoptions@therescuevets.com', 'phone': None, 'address': {'address1': 'Springbrook Animal Care Center', 'address2': '2759 Forgue Drive', 'city': 'Naperville', 'state': 'IL', 'postcode': '60564', 'country': 'US'}}",https://www.petfinder.com/dog/sleepy-70487133/il/naperville/the-rescue-vets-il913/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2131,70487316,GA612,Pol Roger,Dog,Baby,Male,Medium,"{'email': 'inquiry@angelsrescue.org', 'phone': '(877) 404-5874', 'address': {'address1': None, 'address2': None, 'city': 'Alpharetta', 'state': 'GA', 'postcode': '30009', 'country': 'US'}}",https://www.petfinder.com/dog/pol-roger-70487316/ga/alpharetta/angels-among-us-pet-rescue-inc-ga612/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2132,70487315,GA612,Brut,Dog,Baby,Male,Medium,"{'email': 'inquiry@angelsrescue.org', 'phone': '(877) 404-5874', 'address': {'address1': None, 'address2': None, 'city': 'Alpharetta', 'state': 'GA', 'postcode': '30009', 'country': 'US'}}",https://www.petfinder.com/dog/brut-70487315/ga/alpharetta/angels-among-us-pet-rescue-inc-ga612/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2133,70487313,TX2260,STRAWBERRY,Cat,Baby,Female,Small,"{'email': 'candace.thomas@baytown.org', 'phone': '(281) 422-7600', 'address': {'address1': '705 N Robert Lanier Drive', 'address2': None, 'city': 'Baytown', 'state': 'TX', 'postcode': '77521', 'country': 'US'}}",https://www.petfinder.com/cat/strawberry-70487313/tx/baytown/baytown-animal-services-tx2260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2134,70487314,TX2260,MAGIC,Dog,Adult,Female,Large,"{'email': 'candace.thomas@baytown.org', 'phone': '(281) 422-7600', 'address': {'address1': '705 N Robert Lanier Drive', 'address2': None, 'city': 'Baytown', 'state': 'TX', 'postcode': '77521', 'country': 'US'}}",https://www.petfinder.com/dog/magic-70487314/tx/baytown/baytown-animal-services-tx2260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2135,70487311,TX2260,TITAN,Dog,Adult,Male,Large,"{'email': 'candace.thomas@baytown.org', 'phone': '(281) 422-7600', 'address': {'address1': '705 N Robert Lanier Drive', 'address2': None, 'city': 'Baytown', 'state': 'TX', 'postcode': '77521', 'country': 'US'}}",https://www.petfinder.com/dog/titan-70487311/tx/baytown/baytown-animal-services-tx2260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2136,70487312,TX2260,FIGARO,Cat,Baby,Male,Small,"{'email': 'candace.thomas@baytown.org', 'phone': '(281) 422-7600', 'address': {'address1': '705 N Robert Lanier Drive', 'address2': None, 'city': 'Baytown', 'state': 'TX', 'postcode': '77521', 'country': 'US'}}",https://www.petfinder.com/cat/figaro-70487312/tx/baytown/baytown-animal-services-tx2260/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2137,70487310,OH541,Sweet Pea,Cat,Young,Female,Small,"{'email': 'wynnek@kittenkrazy.org', 'phone': '440-465-9654', 'address': {'address1': '930 Lafayette Road', 'address2': None, 'city': 'Medina', 'state': 'OH', 'postcode': '44256', 'country': 'US'}}",https://www.petfinder.com/cat/sweet-pea-70487310/oh/medina/kitten-krazy-inc-oh541/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2138,70487308,TX403,Leo,Cat,Young,Male,Medium,"{'email': 'info@houstonspca.org', 'phone': '(713) 869-7722', 'address': {'address1': '7007 Old Katy Rd', 'address2': None, 'city': 'Houston', 'state': 'TX', 'postcode': '77024', 'country': 'US'}}",https://www.petfinder.com/cat/leo-70487308/tx/houston/houston-spca-tx403/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2139,70487307,OH160,Pluto,Cat,Adult,Female,Medium,"{'email': 'adoption@columbushumane.org', 'phone': '(614) 777-7387', 'address': {'address1': '3015 Scioto-Darby Executive Ct.', 'address2': None, 'city': 'Hilliard', 'state': 'OH', 'postcode': '43026', 'country': 'US'}}",https://www.petfinder.com/cat/pluto-70487307/oh/hilliard/columbus-humane-oh160/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2140,70487283,MD247,GUCCI,Dog,Young,Male,Large,"{'email': None, 'phone': '(301) 780-7201', 'address': {'address1': None, 'address2': None, 'city': 'Upper Marlboro', 'state': 'MD', 'postcode': '20772', 'country': 'US'}}",https://www.petfinder.com/dog/gucci-70487283/md/upper-marlboro/prince-georges-county-animal-services-division-md247/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2141,70487286,MD247,REBEL,Cat,Baby,Male,Small,"{'email': None, 'phone': '(301) 780-7201', 'address': {'address1': None, 'address2': None, 'city': 'Upper Marlboro', 'state': 'MD', 'postcode': '20772', 'country': 'US'}}",https://www.petfinder.com/cat/rebel-70487286/md/upper-marlboro/prince-georges-county-animal-services-division-md247/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2142,70487285,MD247,STELLA,Dog,Young,Female,Large,"{'email': None, 'phone': '(301) 780-7201', 'address': {'address1': None, 'address2': None, 'city': 'Upper Marlboro', 'state': 'MD', 'postcode': '20772', 'country': 'US'}}",https://www.petfinder.com/dog/stella-70487285/md/upper-marlboro/prince-georges-county-animal-services-division-md247/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2143,70487282,MD247,BARBIE,Dog,Young,Female,Large,"{'email': None, 'phone': '(301) 780-7201', 'address': {'address1': None, 'address2': None, 'city': 'Upper Marlboro', 'state': 'MD', 'postcode': '20772', 'country': 'US'}}",https://www.petfinder.com/dog/barbie-70487282/md/upper-marlboro/prince-georges-county-animal-services-division-md247/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2144,70487284,MD247,MIDNIGHT,Cat,Baby,Male,Small,"{'email': None, 'phone': '(301) 780-7201', 'address': {'address1': None, 'address2': None, 'city': 'Upper Marlboro', 'state': 'MD', 'postcode': '20772', 'country': 'US'}}",https://www.petfinder.com/cat/midnight-70487284/md/upper-marlboro/prince-georges-county-animal-services-division-md247/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2145,70487280,MD247,COOKIE,Cat,Young,Female,Small,"{'email': None, 'phone': '(301) 780-7201', 'address': {'address1': None, 'address2': None, 'city': 'Upper Marlboro', 'state': 'MD', 'postcode': '20772', 'country': 'US'}}",https://www.petfinder.com/cat/cookie-70487280/md/upper-marlboro/prince-georges-county-animal-services-division-md247/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2146,70487270,MO179,JIGSAW,Dog,Young,Male,Large,"{'email': 'hcityadoptioncenter@hsmo.org', 'phone': '(314) 951-1562', 'address': {'address1': '1201 Macklind Ave.', 'address2': None, 'city': 'Saint Louis', 'state': 'MO', 'postcode': '63110', 'country': 'US'}}",https://www.petfinder.com/dog/jigsaw-70487270/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2147,70487271,MO179,PICKLES,Cat,Adult,Male,Small,"{'email': 'hcityadoptioncenter@hsmo.org', 'phone': '(314) 951-1562', 'address': {'address1': '1201 Macklind Ave.', 'address2': None, 'city': 'Saint Louis', 'state': 'MO', 'postcode': '63110', 'country': 'US'}}",https://www.petfinder.com/cat/pickles-70487271/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2148,70487279,UT117,PATRICK,Cat,Adult,Male,Medium,"{'email': 'adoption@co.davis.ut.us', 'phone': '(801) 444-2200', 'address': {'address1': '1422 E. 600 N.', 'address2': None, 'city': 'Fruit Heights', 'state': 'UT', 'postcode': '84037', 'country': 'US'}}",https://www.petfinder.com/cat/patrick-70487279/ut/fruit-heights/davis-county-animal-services-ut117/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2149,70487278,UT117,SAGE,Cat,Baby,Male,Small,"{'email': 'adoption@co.davis.ut.us', 'phone': '(801) 444-2200', 'address': {'address1': '1422 E. 600 N.', 'address2': None, 'city': 'Fruit Heights', 'state': 'UT', 'postcode': '84037', 'country': 'US'}}",https://www.petfinder.com/cat/sage-70487278/ut/fruit-heights/davis-county-animal-services-ut117/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2150,70487273,MO179,ACE,Dog,Baby,Male,Small,"{'email': 'hcityadoptioncenter@hsmo.org', 'phone': '(314) 951-1562', 'address': {'address1': '1201 Macklind Ave.', 'address2': None, 'city': 'Saint Louis', 'state': 'MO', 'postcode': '63110', 'country': 'US'}}",https://www.petfinder.com/dog/ace-70487273/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2151,70487275,MO179,RALO,Dog,Young,Male,Large,"{'email': 'hcityadoptioncenter@hsmo.org', 'phone': '(314) 951-1562', 'address': {'address1': '1201 Macklind Ave.', 'address2': None, 'city': 'Saint Louis', 'state': 'MO', 'postcode': '63110', 'country': 'US'}}",https://www.petfinder.com/dog/ralo-70487275/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2152,70487277,MO179,LEAH,Cat,Baby,Female,Small,"{'email': 'hcityadoptioncenter@hsmo.org', 'phone': '(314) 951-1562', 'address': {'address1': '1201 Macklind Ave.', 'address2': None, 'city': 'Saint Louis', 'state': 'MO', 'postcode': '63110', 'country': 'US'}}",https://www.petfinder.com/cat/leah-70487277/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2153,70487276,MO179,LAMP,Cat,Baby,Male,Small,"{'email': 'hcityadoptioncenter@hsmo.org', 'phone': '(314) 951-1562', 'address': {'address1': '1201 Macklind Ave.', 'address2': None, 'city': 'Saint Louis', 'state': 'MO', 'postcode': '63110', 'country': 'US'}}",https://www.petfinder.com/cat/lamp-70487276/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2154,70487263,MO179,MILO,Dog,Young,Male,Small,"{'email': 'hcityadoptioncenter@hsmo.org', 'phone': '(314) 951-1562', 'address': {'address1': '1201 Macklind Ave.', 'address2': None, 'city': 'Saint Louis', 'state': 'MO', 'postcode': '63110', 'country': 'US'}}",https://www.petfinder.com/dog/milo-70487263/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2155,70487265,MO179,MAX,Dog,Young,Male,Medium,"{'email': 'hcityadoptioncenter@hsmo.org', 'phone': '(314) 951-1562', 'address': {'address1': '1201 Macklind Ave.', 'address2': None, 'city': 'Saint Louis', 'state': 'MO', 'postcode': '63110', 'country': 'US'}}",https://www.petfinder.com/dog/max-70487265/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2156,70487268,MO179,APPLEBEE,Dog,Young,Female,Small,"{'email': 'hcityadoptioncenter@hsmo.org', 'phone': '(314) 951-1562', 'address': {'address1': '1201 Macklind Ave.', 'address2': None, 'city': 'Saint Louis', 'state': 'MO', 'postcode': '63110', 'country': 'US'}}",https://www.petfinder.com/dog/applebee-70487268/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2157,70487264,MO179,WINDBLADE,Dog,Young,Female,Medium,"{'email': 'hcityadoptioncenter@hsmo.org', 'phone': '(314) 951-1562', 'address': {'address1': '1201 Macklind Ave.', 'address2': None, 'city': 'Saint Louis', 'state': 'MO', 'postcode': '63110', 'country': 'US'}}",https://www.petfinder.com/dog/windblade-70487264/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2158,70487266,MO179,BABY CHAMPAGNE,Dog,Young,Female,Large,"{'email': 'hcityadoptioncenter@hsmo.org', 'phone': '(314) 951-1562', 'address': {'address1': '1201 Macklind Ave.', 'address2': None, 'city': 'Saint Louis', 'state': 'MO', 'postcode': '63110', 'country': 'US'}}",https://www.petfinder.com/dog/baby-champagne-70487266/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2159,70487267,MO179,ARBORIO,Cat,Young,Male,Small,"{'email': 'hcityadoptioncenter@hsmo.org', 'phone': '(314) 951-1562', 'address': {'address1': '1201 Macklind Ave.', 'address2': None, 'city': 'Saint Louis', 'state': 'MO', 'postcode': '63110', 'country': 'US'}}",https://www.petfinder.com/cat/arborio-70487267/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2160,70487264,MO179,WINDBLADE,Dog,Young,Female,Medium,"{'email': 'hcityadoptioncenter@hsmo.org', 'phone': '(314) 951-1562', 'address': {'address1': '1201 Macklind Ave.', 'address2': None, 'city': 'Saint Louis', 'state': 'MO', 'postcode': '63110', 'country': 'US'}}",https://www.petfinder.com/dog/windblade-70487264/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2161,70487267,MO179,ARBORIO,Cat,Young,Male,Small,"{'email': 'hcityadoptioncenter@hsmo.org', 'phone': '(314) 951-1562', 'address': {'address1': '1201 Macklind Ave.', 'address2': None, 'city': 'Saint Louis', 'state': 'MO', 'postcode': '63110', 'country': 'US'}}",https://www.petfinder.com/cat/arborio-70487267/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2162,70487269,MO179,WINTER,Dog,Young,Female,Medium,"{'email': 'hcityadoptioncenter@hsmo.org', 'phone': '(314) 951-1562', 'address': {'address1': '1201 Macklind Ave.', 'address2': None, 'city': 'Saint Louis', 'state': 'MO', 'postcode': '63110', 'country': 'US'}}",https://www.petfinder.com/dog/winter-70487269/mo/saint-louis/humane-society-of-missouri-mo179/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2163,70487259,MO678,Uzzle ,Dog,Baby,Male,Large,"{'email': 'theferalcompanion@yahoo.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Eureka', 'state': 'MO', 'postcode': '63025', 'country': 'US'}}",https://www.petfinder.com/dog/uzzle-70487259/mo/eureka/the-feral-companion-mo678/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2164,70487260,TX252,Baby,Dog,Young,Male,Medium,"{'email': 'lockhartanimalservices@lockhart-tx.org', 'phone': '(512) 398-4401', 'address': {'address1': '547 Old McMahan Rd (physical)', 'address2': None, 'city': 'Lockhart', 'state': 'TX', 'postcode': '78644', 'country': 'US'}}",https://www.petfinder.com/dog/baby-70487260/tx/lockhart/lockhart-animal-shelter-tx252/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2165,70487261,TX252,Momma,Dog,Adult,Female,Medium,"{'email': 'lockhartanimalservices@lockhart-tx.org', 'phone': '(512) 398-4401', 'address': {'address1': '547 Old McMahan Rd (physical)', 'address2': None, 'city': 'Lockhart', 'state': 'TX', 'postcode': '78644', 'country': 'US'}}",https://www.petfinder.com/dog/momma-70487261/tx/lockhart/lockhart-animal-shelter-tx252/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2166,70487256,CA960,REMY,Dog,Adult,Male,Large,"{'email': None, 'phone': '(530) 741-6478', 'address': {'address1': '5245 Feather River Blvd.', 'address2': None, 'city': 'Olivehurst', 'state': 'CA', 'postcode': '95961', 'country': 'US'}}",https://www.petfinder.com/dog/remy-70487256/ca/olivehurst/yuba-county-animal-care-services-ca960/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2167,70487257,CA960,A202103,Dog,Young,Female,Medium,"{'email': None, 'phone': '(530) 741-6478', 'address': {'address1': '5245 Feather River Blvd.', 'address2': None, 'city': 'Olivehurst', 'state': 'CA', 'postcode': '95961', 'country': 'US'}}",https://www.petfinder.com/dog/a202103-70487257/ca/olivehurst/yuba-county-animal-care-services-ca960/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2168,70487255,CA457,Kitten 24930 (Stella),Cat,Baby,Female,Small,"{'email': 'petfinder@cathouseonthekings.com', 'phone': '(559) 638-8696', 'address': {'address1': '7120 S. Kings River Road', 'address2': None, 'city': 'Parlier', 'state': 'CA', 'postcode': '93648', 'country': 'US'}}",https://www.petfinder.com/cat/kitten-24930-stella-70487255/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2169,70487249,VA492,Mufasa,Cat,Young,Male,Medium,"{'email': 'mail@rcacp.org', 'phone': '(540)344-4922', 'address': {'address1': '1510 Baldwin Ave.', 'address2': None, 'city': 'Roanoke', 'state': 'VA', 'postcode': '24012', 'country': 'US'}}",https://www.petfinder.com/cat/mufasa-70487249/va/roanoke/regional-center-for-animal-care-and-protection-va492/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2170,70487250,VA492,Carrie,Dog,Young,Female,Medium,"{'email': 'mail@rcacp.org', 'phone': '(540)344-4922', 'address': {'address1': '1510 Baldwin Ave.', 'address2': None, 'city': 'Roanoke', 'state': 'VA', 'postcode': '24012', 'country': 'US'}}",https://www.petfinder.com/dog/carrie-70487250/va/roanoke/regional-center-for-animal-care-and-protection-va492/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2171,70487248,TN671,Ozzy kk,Cat,Adult,Male,Medium,"{'email': 'lastchancepetrescue-dickson@yahoo.com', 'phone': '(615) 797-9716', 'address': {'address1': 'PO Box 118', 'address2': None, 'city': 'White Bluff', 'state': 'TN', 'postcode': '37187', 'country': 'US'}}",https://www.petfinder.com/cat/ozzy-kk-70487248/tn/white-bluff/last-chance-pet-rescue-inc-tn671/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2172,70487247,NJ02,Sasha,Cat,Senior,Female,Medium,"{'email': 'Tintonfallsahs@ahsppz.org', 'phone': '(732) 922-0100', 'address': {'address1': '2960 Shafto Road', 'address2': None, 'city': 'Tinton Falls', 'state': 'NJ', 'postcode': '07753', 'country': 'US'}}",https://www.petfinder.com/cat/sasha-70487247/nj/tinton-falls/ahs-tinton-falls-nj02/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2173,70487244,TX2018,SPIKE,Dog,Young,Male,Medium,"{'email': 'barbara.vass@fortbendcountytx.gov', 'phone': '(281) 342-1512', 'address': {'address1': '1210 Blume Rd.', 'address2': None, 'city': 'Rosenberg', 'state': 'TX', 'postcode': '77471', 'country': 'US'}}",https://www.petfinder.com/dog/spike-70487244/tx/rosenberg/fort-bend-county-animal-services-tx2018/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2174,70487243,TX2018,SHINNER,Dog,Adult,Male,Medium,"{'email': 'barbara.vass@fortbendcountytx.gov', 'phone': '(281) 342-1512', 'address': {'address1': '1210 Blume Rd.', 'address2': None, 'city': 'Rosenberg', 'state': 'TX', 'postcode': '77471', 'country': 'US'}}",https://www.petfinder.com/dog/shinner-70487243/tx/rosenberg/fort-bend-county-animal-services-tx2018/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2175,70487240,TN172,JAMESTOWN,Dog,Baby,Male,Small,"{'email': 'adopt.macc@nashville.gov', 'phone': '(615) 862-7928', 'address': {'address1': '5125 Harding Place', 'address2': None, 'city': 'Nashville', 'state': 'TN', 'postcode': '37211', 'country': 'US'}}",https://www.petfinder.com/dog/jamestown-70487240/tn/nashville/metro-animal-care-and-control-tn172/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2176,70487242,TN172,PATTY,Cat,Young,Female,Medium,"{'email': 'adopt.macc@nashville.gov', 'phone': '(615) 862-7928', 'address': {'address1': '5125 Harding Place', 'address2': None, 'city': 'Nashville', 'state': 'TN', 'postcode': '37211', 'country': 'US'}}",https://www.petfinder.com/cat/patty-70487242/tn/nashville/metro-animal-care-and-control-tn172/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
2177,70487241,TN172,OLIVANDER,Dog,Adult,Male,Large,"{'email': 'adopt.macc@nashville.gov', 'phone': '(615) 862-7928', 'address': {'address1': '5125 Harding Place', 'address2': None, 'city': 'Nashville', 'state': 'TN', 'postcode': '37211', 'country': 'US'}}",https://www.petfinder.com/dog/olivander-70487241/tn/nashville/metro-animal-care-and-control-tn172/?referrer_id=7ce2fffe-d69d-41b9-a989-d0e245bd21fd&utm_source=api&utm_medium=partnership&utm_content=7ce2fffe-d69d-41b9-a989-d0e245bd21fd
